ophys_experiment_id,equipment_name,full_genotype,mouse_id,reporter_line,driver_line,sex,age_in_days,cre_line,indicator,session_number,prior_exposures_to_session_type,prior_exposures_to_image_set,prior_exposures_to_omissions,ophys_session_id,behavior_session_id,ophys_container_id,project_code,imaging_depth,targeted_structure,date_of_acquisition,session_type,file_id
887386989,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,435431,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,210.0,Vip-IRES-Cre,GCaMP6f,4.0,2,4.0,7,886806800,886926935,1018028387,VisualBehaviorMultiscope,312,VISl,2019-06-14 09:46:08.000000,OPHYS_4_images_B,1085673866
887386977,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,435431,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,210.0,Vip-IRES-Cre,GCaMP6f,4.0,2,4.0,7,886806800,886926935,1018028367,VisualBehaviorMultiscope,154,VISp,2019-06-14 09:46:08.000000,OPHYS_4_images_B,1085673909
887386979,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,435431,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,210.0,Vip-IRES-Cre,GCaMP6f,4.0,2,4.0,7,886806800,886926935,1018028374,VisualBehaviorMultiscope,270,VISp,2019-06-14 09:46:08.000000,OPHYS_4_images_B,1085673858
887386974,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,435431,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,210.0,Vip-IRES-Cre,GCaMP6f,4.0,2,4.0,7,886806800,886926935,1018028370,VisualBehaviorMultiscope,215,VISp,2019-06-14 09:46:08.000000,OPHYS_4_images_B,1085673886
887386991,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,435431,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,210.0,Vip-IRES-Cre,GCaMP6f,4.0,2,4.0,7,886806800,886926935,1018028377,VisualBehaviorMultiscope,75,VISl,2019-06-14 09:46:08.000000,OPHYS_4_images_B,1085673717
887386981,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,435431,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,210.0,Vip-IRES-Cre,GCaMP6f,4.0,2,4.0,7,886806800,886926935,1018028364,VisualBehaviorMultiscope,77,VISp,2019-06-14 09:46:08.000000,OPHYS_4_images_B,1085673912
888876949,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,435431,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,213.0,Vip-IRES-Cre,GCaMP6f,4.0,3,5.0,8,888009781,888127012,1018028380,VisualBehaviorMultiscope,144,VISl,2019-06-17 10:26:35.076547,OPHYS_4_images_B,1085673933
888876943,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,435431,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,213.0,Vip-IRES-Cre,GCaMP6f,4.0,3,5.0,8,888009781,888127012,1018028374,VisualBehaviorMultiscope,274,VISp,2019-06-17 10:26:35.076547,OPHYS_4_images_B,1085673845
888876941,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,435431,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,213.0,Vip-IRES-Cre,GCaMP6f,4.0,3,5.0,8,888009781,888127012,1018028367,VisualBehaviorMultiscope,156,VISp,2019-06-17 10:26:35.076547,OPHYS_4_images_B,1085673880
888876947,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,435431,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,213.0,Vip-IRES-Cre,GCaMP6f,4.0,3,5.0,8,888009781,888127012,1018028383,VisualBehaviorMultiscope,215,VISl,2019-06-17 10:26:35.076547,OPHYS_4_images_B,1085673848
888876951,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,435431,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,213.0,Vip-IRES-Cre,GCaMP6f,4.0,3,5.0,8,888009781,888127012,1018028387,VisualBehaviorMultiscope,302,VISl,2019-06-17 10:26:35.076547,OPHYS_4_images_B,1085673898
888876939,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,435431,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,213.0,Vip-IRES-Cre,GCaMP6f,4.0,3,5.0,8,888009781,888127012,1018028370,VisualBehaviorMultiscope,218,VISp,2019-06-17 10:26:35.076547,OPHYS_4_images_B,1085673862
891108763,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,435431,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,215.0,Vip-IRES-Cre,GCaMP6f,5.0,1,6.0,9,889944877,890157940,1018028374,VisualBehaviorMultiscope,274,VISp,2019-06-19 09:25:00.659441,OPHYS_5_images_B_passive,1085673876
891108765,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,435431,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,215.0,Vip-IRES-Cre,GCaMP6f,5.0,1,6.0,9,889944877,890157940,1018028364,VisualBehaviorMultiscope,71,VISp,2019-06-19 09:25:00.659441,OPHYS_5_images_B_passive,1085673923
891108767,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,435431,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,215.0,Vip-IRES-Cre,GCaMP6f,5.0,1,6.0,9,889944877,890157940,1018028383,VisualBehaviorMultiscope,223,VISl,2019-06-19 09:25:00.659441,OPHYS_5_images_B_passive,1085673947
891108758,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,435431,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,215.0,Vip-IRES-Cre,GCaMP6f,5.0,1,6.0,9,889944877,890157940,1018028370,VisualBehaviorMultiscope,217,VISp,2019-06-19 09:25:00.659441,OPHYS_5_images_B_passive,1085673882
891108769,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,435431,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,215.0,Vip-IRES-Cre,GCaMP6f,5.0,1,6.0,9,889944877,890157940,1018028380,VisualBehaviorMultiscope,148,VISl,2019-06-19 09:25:00.659441,OPHYS_5_images_B_passive,1085673937
891108773,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,435431,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,215.0,Vip-IRES-Cre,GCaMP6f,5.0,1,6.0,9,889944877,890157940,1018028377,VisualBehaviorMultiscope,75,VISl,2019-06-19 09:25:00.659441,OPHYS_5_images_B_passive,1085673889
891108760,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,435431,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,215.0,Vip-IRES-Cre,GCaMP6f,5.0,1,6.0,9,889944877,890157940,1018028367,VisualBehaviorMultiscope,160,VISp,2019-06-19 09:25:00.659441,OPHYS_5_images_B_passive,1085673928
822024770,CAM2P.3,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,423606,Ai94(TITL-GCaMP6s),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,150.0,Slc17a7-IRES2-Cre,GCaMP6s,1.0,3,20.0,12,821471625,821521826,803516615,VisualBehavior,175,VISp,2019-02-12 16:30:29.000000,OPHYS_1_images_A,911496591
822641265,CAM2P.3,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,423606,Ai94(TITL-GCaMP6s),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,151.0,Slc17a7-IRES2-Cre,GCaMP6s,2.0,1,21.0,13,822081744,822249041,803516615,VisualBehavior,175,VISp,2019-02-13 16:22:31.000000,OPHYS_2_images_A_passive,911498570
823392290,CAM2P.3,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,423606,Ai94(TITL-GCaMP6s),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,152.0,Slc17a7-IRES2-Cre,GCaMP6s,3.0,1,22.0,14,822734832,822995693,803516615,VisualBehavior,175,VISp,2019-02-14 16:07:54.000000,OPHYS_3_images_A,911498738
825120601,CAM2P.3,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,423606,Ai94(TITL-GCaMP6s),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,156.0,Slc17a7-IRES2-Cre,GCaMP6s,4.0,1,5.0,15,824433631,824625446,803516615,VisualBehavior,175,VISp,2019-02-18 15:56:53.000000,OPHYS_4_images_B,911496503
825623170,CAM2P.3,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,423606,Ai94(TITL-GCaMP6s),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,157.0,Slc17a7-IRES2-Cre,GCaMP6s,5.0,1,6.0,16,825182159,825235376,803516615,VisualBehavior,175,VISp,2019-02-19 16:00:26.000000,OPHYS_5_images_B_passive,911496566
826585773,CAM2P.3,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,423606,Ai94(TITL-GCaMP6s),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,158.0,Slc17a7-IRES2-Cre,GCaMP6s,6.0,3,7.0,17,825682144,825801398,803516615,VisualBehavior,175,VISp,2019-02-20 15:21:42.000000,OPHYS_6_images_B,911496322
1042387068,CAM2P.4,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,524274,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,146.0,Sst-IRES-Cre,GCaMP6f,1.0,0,27.0,0,1042249629,1042294199,1039579201,VisualBehavior,275,VISp,2020-08-11 17:40:53.000000,OPHYS_1_images_A,1042429347
1042639868,CAM2P.4,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,524274,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,147.0,Sst-IRES-Cre,GCaMP6f,1.0,1,28.0,1,1042505240,1042542860,1039579201,VisualBehavior,275,VISp,2020-08-12 17:13:50.000000,OPHYS_1_images_A,1042687742
1043218895,CAM2P.4,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,524274,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,149.0,Sst-IRES-Cre,GCaMP6f,2.0,1,30.0,3,1043063803,1043099283,1039579201,VisualBehavior,275,VISp,2020-08-14 17:53:53.000000,OPHYS_2_images_A_passive,1044397946
1043831389,CAM2P.4,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,524274,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,152.0,Sst-IRES-Cre,GCaMP6f,3.0,0,31.0,4,1043752192,1043786075,1039579201,VisualBehavior,275,VISp,2020-08-17 21:16:07.000000,OPHYS_3_images_A,1043870573
1044095203,CAM2P.4,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,524274,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,153.0,Sst-IRES-Cre,GCaMP6f,4.0,0,0.0,5,1043989533,1044011835,1039579201,VisualBehavior,275,VISp,2020-08-18 19:23:40.000000,OPHYS_4_images_B,1044220689
1044446322,CAM2P.4,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,524274,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,154.0,Sst-IRES-Cre,GCaMP6f,5.0,0,1.0,6,1044383167,1044396778,1039579201,VisualBehavior,275,VISp,2020-08-19 20:00:50.000000,OPHYS_5_images_B_passive,1044481592
1044678595,CAM2P.4,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,524274,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,155.0,Sst-IRES-Cre,GCaMP6f,6.0,0,2.0,7,1044580813,1044602299,1039579201,VisualBehavior,275,VISp,2020-08-20 19:39:13.000000,OPHYS_6_images_B,1044778478
806456687,CAM2P.4,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,425493,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,106.0,Slc17a7-IRES2-Cre,GCaMP6f,1.0,0,8.0,2,805989030,806109931,803517529,VisualBehavior,375,VISp,2019-01-09 18:20:00.000000,OPHYS_1_images_A,911496295
807752719,CAM2P.4,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,425493,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,108.0,Slc17a7-IRES2-Cre,GCaMP6f,3.0,0,10.0,4,807208045,807356557,803517529,VisualBehavior,375,VISp,2019-01-11 18:12:55.000000,OPHYS_3_images_A,911496446
808619543,CAM2P.4,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,425493,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,111.0,Slc17a7-IRES2-Cre,GCaMP6f,4.0,0,0.0,5,808107961,808324301,803517529,VisualBehavior,375,VISp,2019-01-14 17:59:54.000000,OPHYS_4_images_B,911496452
811456530,CAM2P.4,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,425493,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,118.0,Slc17a7-IRES2-Cre,GCaMP6f,2.0,2,12.0,9,811234448,811303680,803517529,VisualBehavior,375,VISp,2019-01-21 19:02:47.000000,OPHYS_2_images_A_passive,911496143
813083478,CAM2P.4,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,425493,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,121.0,Slc17a7-IRES2-Cre,GCaMP6f,6.0,1,4.0,11,812802821,812955256,803517529,VisualBehavior,375,VISp,2019-01-24 17:25:35.000000,OPHYS_6_images_B,911496436
942596363,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453991,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,213.0,Vip-IRES-Cre,GCaMP6f,1.0,1,32.0,2,941676716,941802699,1022731544,VisualBehaviorMultiscope,225,VISl,2019-09-09 12:29:05.000000,OPHYS_1_images_A,1085398474
942596349,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453991,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,213.0,Vip-IRES-Cre,GCaMP6f,1.0,1,32.0,2,941676716,941802699,1022731524,VisualBehaviorMultiscope,75,VISp,2019-09-09 12:29:05.000000,OPHYS_1_images_A,1085398599
942596361,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453991,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,213.0,Vip-IRES-Cre,GCaMP6f,1.0,1,32.0,2,941676716,941802699,1022731540,VisualBehaviorMultiscope,150,VISl,2019-09-09 12:29:05.000000,OPHYS_1_images_A,1085398511
942596353,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453991,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,213.0,Vip-IRES-Cre,GCaMP6f,1.0,1,32.0,2,941676716,941802699,1022731527,VisualBehaviorMultiscope,150,VISp,2019-09-09 12:29:05.000000,OPHYS_1_images_A,1085398377
942596359,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453991,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,213.0,Vip-IRES-Cre,GCaMP6f,1.0,1,32.0,2,941676716,941802699,1022731547,VisualBehaviorMultiscope,300,VISl,2019-09-09 12:29:05.000000,OPHYS_1_images_A,1085398479
942596355,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453991,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,213.0,Vip-IRES-Cre,GCaMP6f,1.0,1,32.0,2,941676716,941802699,1022731531,VisualBehaviorMultiscope,225,VISp,2019-09-09 12:29:05.000000,OPHYS_1_images_A,1085398393
942596357,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453991,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,213.0,Vip-IRES-Cre,GCaMP6f,1.0,1,32.0,2,941676716,941802699,1022731537,VisualBehaviorMultiscope,75,VISl,2019-09-09 12:29:05.000000,OPHYS_1_images_A,1085398332
945586431,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453991,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,216.0,Vip-IRES-Cre,GCaMP6f,3.0,1,35.0,5,944888114,945033994,1022731531,VisualBehaviorMultiscope,225,VISp,2019-09-12 11:25:18.650383,OPHYS_3_images_A,1085401048
945586433,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453991,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,216.0,Vip-IRES-Cre,GCaMP6f,3.0,1,35.0,5,944888114,945033994,1022731537,VisualBehaviorMultiscope,75,VISl,2019-09-12 11:25:18.650383,OPHYS_3_images_A,1085401100
945586438,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453991,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,216.0,Vip-IRES-Cre,GCaMP6f,3.0,1,35.0,5,944888114,945033994,1022731540,VisualBehaviorMultiscope,150,VISl,2019-09-12 11:25:18.650383,OPHYS_3_images_A,1085400874
945586440,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453991,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,216.0,Vip-IRES-Cre,GCaMP6f,3.0,1,35.0,5,944888114,945033994,1022731544,VisualBehaviorMultiscope,225,VISl,2019-09-12 11:25:18.650383,OPHYS_3_images_A,1085400845
945586425,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453991,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,216.0,Vip-IRES-Cre,GCaMP6f,3.0,1,35.0,5,944888114,945033994,1022731524,VisualBehaviorMultiscope,75,VISp,2019-09-12 11:25:18.650383,OPHYS_3_images_A,1085400906
945586429,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453991,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,216.0,Vip-IRES-Cre,GCaMP6f,3.0,1,35.0,5,944888114,945033994,1022731527,VisualBehaviorMultiscope,150,VISp,2019-09-12 11:25:18.650383,OPHYS_3_images_A,1085401042
945586435,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453991,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,216.0,Vip-IRES-Cre,GCaMP6f,3.0,1,35.0,5,944888114,945033994,1022731547,VisualBehaviorMultiscope,300,VISl,2019-09-12 11:25:18.650383,OPHYS_3_images_A,1085401095
947798783,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453991,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,220.0,Vip-IRES-Cre,GCaMP6f,2.0,2,36.0,6,947199653,947336783,1022731540,VisualBehaviorMultiscope,150,VISl,2019-09-16 11:47:43.190731,OPHYS_2_images_A_passive,1085401477
947798779,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453991,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,220.0,Vip-IRES-Cre,GCaMP6f,2.0,2,36.0,6,947199653,947336783,1022731537,VisualBehaviorMultiscope,75,VISl,2019-09-16 11:47:43.190731,OPHYS_2_images_A_passive,1085401847
947798777,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453991,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,220.0,Vip-IRES-Cre,GCaMP6f,2.0,2,36.0,6,947199653,947336783,1022731531,VisualBehaviorMultiscope,225,VISp,2019-09-16 11:47:43.190731,OPHYS_2_images_A_passive,1085401574
947798775,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453991,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,220.0,Vip-IRES-Cre,GCaMP6f,2.0,2,36.0,6,947199653,947336783,1022731527,VisualBehaviorMultiscope,150,VISp,2019-09-16 11:47:43.190731,OPHYS_2_images_A_passive,1085401769
947798785,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453991,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,220.0,Vip-IRES-Cre,GCaMP6f,2.0,2,36.0,6,947199653,947336783,1022731544,VisualBehaviorMultiscope,225,VISl,2019-09-16 11:47:43.190731,OPHYS_2_images_A_passive,1085401619
947798781,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453991,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,220.0,Vip-IRES-Cre,GCaMP6f,2.0,2,36.0,6,947199653,947336783,1022731547,VisualBehaviorMultiscope,300,VISl,2019-09-16 11:47:43.190731,OPHYS_2_images_A_passive,1085401822
947798771,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453991,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,220.0,Vip-IRES-Cre,GCaMP6f,2.0,2,36.0,6,947199653,947336783,1022731524,VisualBehaviorMultiscope,75,VISp,2019-09-16 11:47:43.190731,OPHYS_2_images_A_passive,1085401878
948689207,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453991,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,221.0,Vip-IRES-Cre,GCaMP6f,4.0,0,0.0,7,948042811,948225040,1022731544,VisualBehaviorMultiscope,225,VISl,2019-09-17 10:27:20.130375,OPHYS_4_images_B,1085401675
948689205,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453991,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,221.0,Vip-IRES-Cre,GCaMP6f,4.0,0,0.0,7,948042811,948225040,1022731540,VisualBehaviorMultiscope,150,VISl,2019-09-17 10:27:20.130375,OPHYS_4_images_B,1085401700
948689203,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453991,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,221.0,Vip-IRES-Cre,GCaMP6f,4.0,0,0.0,7,948042811,948225040,1022731547,VisualBehaviorMultiscope,300,VISl,2019-09-17 10:27:20.130375,OPHYS_4_images_B,1085401897
948689192,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453991,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,221.0,Vip-IRES-Cre,GCaMP6f,4.0,0,0.0,7,948042811,948225040,1022731524,VisualBehaviorMultiscope,75,VISp,2019-09-17 10:27:20.130375,OPHYS_4_images_B,1085401683
948689198,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453991,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,221.0,Vip-IRES-Cre,GCaMP6f,4.0,0,0.0,7,948042811,948225040,1022731531,VisualBehaviorMultiscope,225,VISp,2019-09-17 10:27:20.130375,OPHYS_4_images_B,1085401776
948689196,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453991,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,221.0,Vip-IRES-Cre,GCaMP6f,4.0,0,0.0,7,948042811,948225040,1022731527,VisualBehaviorMultiscope,150,VISp,2019-09-17 10:27:20.130375,OPHYS_4_images_B,1085401926
949723715,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453991,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,222.0,Vip-IRES-Cre,GCaMP6f,5.0,0,1.0,8,949217880,949348713,1022731531,VisualBehaviorMultiscope,225,VISp,2019-09-18 10:41:11.695425,OPHYS_5_images_B_passive,1085400419
949723713,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453991,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,222.0,Vip-IRES-Cre,GCaMP6f,5.0,0,1.0,8,949217880,949348713,1022731527,VisualBehaviorMultiscope,150,VISp,2019-09-18 10:41:11.695425,OPHYS_5_images_B_passive,1085400416
949723709,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453991,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,222.0,Vip-IRES-Cre,GCaMP6f,5.0,0,1.0,8,949217880,949348713,1022731524,VisualBehaviorMultiscope,75,VISp,2019-09-18 10:41:11.695425,OPHYS_5_images_B_passive,1085400437
949723723,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453991,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,222.0,Vip-IRES-Cre,GCaMP6f,5.0,0,1.0,8,949217880,949348713,1022731544,VisualBehaviorMultiscope,225,VISl,2019-09-18 10:41:11.695425,OPHYS_5_images_B_passive,1085400393
